,Status,Entity_Name,Current_Stage,Region,Regional_Company,Incorporated_Company,Project_Level,Format_1,Format_2,Investment,Project_Obtain,Total_Investment,WFCZ_Amount,QYRZ_Amount,ZFCZ_Amount,XMRZ_Amount,QTZJLY_Amount,WS_HTGM,WS_JQGM,WS_JQZTGM,WS_JQTZ,WS_XYSJ,GS_HTGM,GS_JQGM,GS_JQZTGM,GS_JQTZ,GS_YJGDGQBL,GS_XYSJ,GW_HTGM,GW_JQGM,GW_JQZTGM,GW_JQTZ,GW_KYXFWF,GW_JCQYFWFDJ,GW_YWFWFDJ,WN_HTGM,WN_JQGM,WN_JQZTGM,WN_JQTZ,WN_XYNJ,ZSS_HTGM,ZSS_JQGM,ZSS_JQZTGM,ZSS_JQTZ,ZSS_XYSJ,Other_GM,Clue,Time_YXXSJH,Time_LXJH,Time_FACHJH,Time_TBJH,Time_ZSPSJH,Time_HTQYJH,Time_YXXSSJWC,Time_LXSJWC,Time_FACHSJWC,Time_TBSJWC,Time_ZSPSSJWC,Time_HTQYSJWC,TZZT,TZZT_Description,Increment_Type,LHTQTR,ZCZBJBL,Total_CGB,QTZ,XMZYZJ,YN_JJTZ,HHJJ_CGBL,BEWG_CGBL,Time_ZB,Time_QY,Amount_TZ_Q1,Amount_TZ_Q2,Amount_TZ_Q3,Amount_TZ_Q4,Amount_TZ_Total,YJJNZCZBJ_M1,YJJNZCZBJ_M2,YJJNZCZBJ_M3,YJJNZCZBJ_M4,YJJNZCZBJ_M5,YJJNZCZBJ_M6,YJJNZCZBJ_M7,YJJNZCZBJ_M8,YJJNZCZBJ_M9,YJJNZCZBJ_M10,YJJNZCZBJ_M11,YJJNZCZBJ_M12,YJJNZCZBJ_Total,ZRKZFJH_M1,ZRKZFJH_M2,ZRKZFJH_M3,ZRKZFJH_M4,ZRKZFJH_M5,ZRKZFJH_M6,ZRKZFJH_M7,ZRKZFJH_M8,ZRKZFJH_M9,ZRKZFJH_M10,ZRKZFJH_M11,ZRKZFJH_M12,ZRKZFJH_Total,Amount_BZJ,ZFZTDW,Time_YJZF,Time_YJHS,Amount_CZKS_Total,JSQFKKS_Q1,JSQFKKS_Q2,JSQFKKS_Q3,JSQFKKS_Q4,JSQFKKS_Total,JSQFKZJLY_TotalAmount,JSQFKZJLY_WFCZ,JSQFKZJLY_QYRZ,JSQFKZJLY_ZFCZ,JSQFKZJLY_XMJK,JSQFKZJLY_QT,GZKZJLY_TotalAmount,GZKZJLY_WFCZ,GZKZJLY_QYRZ,GZKZJLY_ZFCZ,GZKZJLY_XMJK,GZKZJLY_QT,Time_GCKG,Time_WGYS,Time_ZSY,Amount_TPNKXMZTZ,Amount_YLFZB,TXJYQ,HTBDGM,Price_DS,Cost_DS,Amount_QTFDS_Revenue,Amount_QTFDS_Cost,Projects_Launched_Year,Entity_Investment,TXKZJLY_TotalAmount,TXKZJLY_WFCZ,TXKZJLY_QYRZ,TXKZJLY_ZFCZ,TXKZJLY_XMJK,TXKZJLY_QT,BG_Amount,YN_ZRQHPT,YN_QZC,WN_HTSR,GLHT_DWQC,GLHT_CGBL,Heavy_Asset_Investment_Model,Classification_of_Heavy_Assets,Light_Asset_Investment_Model,Light_Asset_Business_Model,Secondary_Service_Model,Secondary_Product_Model,Model_Description,Construction_Type,RENEWAL,CON_SIZE,REC_SIZE,ROE,ANN_CONT_REV,OPE_PERIOD,PRP_SOURCE,Year,Scenario
456,否,黄冈麻城委托运营项目,2立项策划,东部大区,北京建工环境,,C,污水,",,市政污水处理, 市政污水处理",,执行中,0,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-12 00:00:00,2023-09-06 00:00:00,2025-03-12 00:00:00,2025-05-16 00:00:00,2025-06-10 00:00:00,2024-07-26 00:00:00,2023-07-12 00:00:00,,,2024-06-20 00:00:00,,,,,投标增量,,,,12,15,,,,2024-06-20 00:00:00,2024-07-26 00:00:00,1,1,0,1,3,0,0,0,0,500,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023019,,,,,,,,,是,,,,OM,,OM,服务,委托运营,,麻城市污水城乡一体化运营管理,,,,,,,8,,2023,Q3
457,否,香河县国兴污水特许经营项目,2立项策划,北部大区,三河区域公司,,C,污水,",,市政污水处理, 市政污水处理",,已暂停,0,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023041,2023-04-25 00:00:00,2023-08-15 00:00:00,2024-06-28 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-12-31 00:00:00,2023-04-25 00:00:00,,,,,,,,投标增量,,,,8,10,,,,,2024-12-31 00:00:00,2,2,2,3,9,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023041,,,,,,,,,否,,,,TOT,2类-存带增,,,,,,,,,,,,,,2023,Q3
458,否,湖北省孝感市云梦县城市生活污水厂,3方案策划,南部大区,鄂赣业务区,,B,污水,",,市政污水处理",,执行中,1.1,1980,0,1320,7700,0,5,5,5,1.1,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 00:00:00,2023-03-31 00:00:00,2024-09-06 00:00:00,2024-09-27 00:00:00,2024-10-17 00:00:00,2024-11-28 00:00:00,2023-11-01 00:00:00,2023-03-31 00:00:00,,2024-09-27 00:00:00,,,,,投标增量,,,,7,8,,,,2024-09-27 00:00:00,2024-11-28 00:00:00,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,3300,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-20 00:00:00,2026-06-26 00:00:00,2026-12-18 00:00:00,,,,,,,,,是,YXCSH2023049,0,1980,0,1320,7700,0,,否,是,,,,TOT,,其他,服务,委托运营,,TOT,,,,,,,30,,2023,Q3
459,否,北京市海淀区上庄再生水厂二期项目,2立项策划,北部大区,北京业务区,,C,污水,",,市政污水处理",,执行中,5,,,,,,10.8,10.8,10.8,,,0,0,0,,,,0,0,,,,,,0,0,0,,,0,0,,,,0,,,2023-08-31 00:00:00,2023-12-31 00:00:00,2024-10-31 00:00:00,2024-12-10 00:00:00,2024-12-31 00:00:00,,,,,,,,,投标增量,,,,6.5,9,,,,,2024-12-31 00:00:00,0,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,50000,15000,35000,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,YXCSH2023053,0,0,0,0,0,0,,,是,,,,BOT,,,,,,,,,,,,,,,2023,Q3
460,否,三河东郊污水厂收购项目,2立项策划,北部大区,三河区域公司,,C,污水,",,市政污水处理",,已暂停,0,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023061,,2023-04-20 00:00:00,2023-12-31 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,2024-12-25 00:00:00,,,,,,,,,并购增量,,,,8,8,,,,,2024-12-25 00:00:00,3,3,3,6,15,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXCSH2023061,,,,,,,0,,否,,,,并购,2类-存带增,,,,,,,,,,,,,,2023,Q3
461,否,沈阳辽中污水项目,2立项策划,北部大区,沈阳区域公司,,C,污水,",,市政污水处理",,已暂停,0,,,,,,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023079,2023-03-22 00:00:00,2023-05-31 00:00:00,2023-09-30 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-31 00:00:00,,,,,,,,,投标增量,,,,10,10,,,,,2023-12-31 00:00:00,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023079,,,,,,,,,,,,,OM,,,,,,股权收购或委托运营待定,,,,,,,,,2023,Q3
462,否,汉川市银泉环保科技有限公司,2立项策划,东部大区,北京建工环境,,C,污水,",,市政污水处理",,执行中,2,,,,,,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 00:00:00,2023-04-12 00:00:00,2023-07-10 00:00:00,2024-08-01 00:00:00,2024-09-16 00:00:00,2024-10-15 00:00:00,2023-11-01 00:00:00,,,,,,,,并购增量,,,,8,8.5,,,,,2024-10-15 00:00:00,5,1.5,1.5,5,13,0,0,0,0,0,0,0,0,0,4000,0,0,4000,0,0,0,0,0,0,0,0,0,6000,0,6000,12000,0,无,2024-08-15 00:00:00,,,,,,,,,,,,,,,,,,,,2024-10-15 00:00:00,2024-12-15 00:00:00,2024-12-31 00:00:00,,,,,,,,,否,YXCSH2023080,,,,,,,2139,,是,,,,并购,3类-空白区域,,,,,为存量污水收并购,,,,,,,,,2023,Q3
463,否,鞍山市供水特许经营项目,2立项策划,北部大区,鞍山区域公司,,C,供水,"水司(主营业务),,",,已暂停,0,,,,,,,,,,,52,52.5,52.5,,,,,,,,,,,,,,,,,,,,,,YXCSH2023105,,2023-09-30 00:00:00,2024-04-20 00:00:00,2024-10-30 00:00:00,2024-11-22 00:00:00,2024-12-10 00:00:00,,,,,,,,,投标增量,,,,7,8.5,,,,,2024-12-10 00:00:00,40,40,50,26,156,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023105,,,,,,,,,是,,,,混改,,其他,服务,委托运营,,水司混改项目，策划引入投资方,,,,,,,30,,2023,Q3
464,否,赤峰市红庙子污水处理厂三期工程,2立项策划,北部大区,赤峰区域公司,,C,污水,",,工业污水处理",,执行中,1.3,,,,,,5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-10-31 00:00:00,2023-11-10 00:00:00,2023-12-15 00:00:00,2023-03-22 00:00:00,,,,,,,,投标增量,,,,,,,,,,2023-12-15 00:00:00,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023106,,,,,,,,,是,,,,BOT,,,,,,,,,,,,,,,2023,Q3
465,否,苏托垸再生水中心及配套设施项目,1市场阶段,南部大区,长沙区域公司,,C,再生水,",销售经营类ToB,",,执行中,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,2023-08-31 00:00:00,2024-12-01 00:00:00,2025-03-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-10-31 00:00:00,2023-11-01 00:00:00,,,,,,,,非投标增量,,,,8,8,,,,,2025-10-31 00:00:00,5,5,5,0,15,0,0,0,0,0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023136,,,,,,,,,是,,,,BOT,2类-存带增,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
466,否,"广西壮族自治区贵港市平南县生活垃圾焚烧发电厂协同处置生活污水厂污泥
BOO项目",2立项策划,南部大区,贵港区域公司,,C,污泥,",,",,执行中,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 00:00:00,2024-04-15 00:00:00,2024-06-15 00:00:00,2024-08-01 00:00:00,2024-09-01 00:00:00,2024-10-01 00:00:00,2023-11-01 00:00:00,,,,,,,,并购增量,,,,,,,,,,2024-10-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023145,,,,,,,,,是,,,,BOO,,,,,,,,,,,,,,,2023,Q3
467,否,海口市长流扩容扩建项目,5正式评审,南部大区,海口区域公司,,B,"其他, 污水",",,市政污水处理, 市政污水处理",,执行中,1.26,3780,0,0,8820,0,5,5,5,12600,1.5,,,,,,,,,,,,,,,,,,,,,,,,0,,2022-07-01 00:00:00,2022-08-01 00:00:00,2023-04-03 00:00:00,,2024-04-29 00:00:00,2025-05-30 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2023-04-03 00:00:00,2024-04-30 00:00:00,,,其他,海口水务局委托北控作为代理业主,非投标增量,,0,0,0,0,否,,,2024-04-30 00:00:00,2025-05-30 00:00:00,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,0,2024-04-20 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-31 00:00:00,2025-12-31 00:00:00,2026-06-30 00:00:00,,,,,,,,,是,YXCSH2023148,0,0,0,0,0,0,,否,是,,,,BOT,,OM,服务,委托运营,,扩建部分按代建模式执行（实际作为项目业主），建成后委托运营另外发包给我司。,,,,,,,0,,2023,Q3
468,否,秦皇岛二污提标扩容项目,2立项策划,北部大区,秦皇岛区域公司,,C,污水,",,市政污水处理",,已暂停,0.05,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023158,2023-04-25 00:00:00,2023-05-12 00:00:00,,,,,2023-04-25 00:00:00,,,,,,,,非投标增量,,,,7.5,7.5,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023158,,,,,,,,,,,,,BOT,,,,,,,,,,,,,,,2023,Q3
469,否,大石桥有色工业园区、南楼、永安污水厂,2立项策划,北部大区,东北业务区,,C,污水,",,市政污水处理",,已暂停,3.7,,,,,,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023195,2023-05-01 00:00:00,2023-09-30 00:00:00,,,,,,,,,,,,,投标增量,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023195,,,,,,,,,,,,,TOT,,,,,,,,,,,,,,,2023,Q3
470,否,义县七里河二期扩建项目,2立项策划,北部大区,锦州区域公司,,C,污水,",,市政污水处理",,执行中,0.46,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023197,,2024-08-31 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-30 00:00:00,2024-12-31 00:00:00,,,,,,,,,投标增量,,,,0,0,,,,,2024-12-31 00:00:00,0.75,0.75,0.75,0.75,3,0,0,0,0,0,0,0,0,0,0,0,31,31,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023197,,,,,,,,,是,,,,TOT,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
471,否,包头装备制造园区再生水利用项目,2立项策划,北部大区,内蒙古业务区,,C,再生水,",,",,执行中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023208,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,Q3
472,否,昆山北区污水处理厂四期TOT项目,2立项策划,东部大区,北京建工环境,,C,污水,",,市政污水处理, 市政污水处理",,执行中,0,,,,,,4.8,4.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-01 00:00:00,2023-05-31 00:00:00,2023-07-31 00:00:00,2023-10-31 00:00:00,2024-01-12 00:00:00,2024-12-30 00:00:00,2023-01-01 00:00:00,,,,,,,,投标增量,,,,7.5,9,,,,,2024-12-30 00:00:00,4,4,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023226,,,,,,,,,是,,,,TOT,1类-保履约,,,,,除四期为政府投资外，一二三期为我司BOT项目,,,,,,,,,2023,Q3
473,否,昆山陆家污水处理厂三期TOT项目,2立项策划,东部大区,北京建工环境,,C,污水,",,市政污水处理, 市政污水处理",,执行中,2.2725,,,,,,3.25,3.25,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-01 00:00:00,2023-05-31 00:00:00,2023-07-31 00:00:00,2023-10-31 00:00:00,2024-01-11 00:00:00,2024-12-30 00:00:00,2023-01-01 00:00:00,,,,,,,,投标增量,,,,7.5,9,,,,,2024-12-30 00:00:00,3,3,3,0.75,9.75,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,0,0,0,0,10000,4560,0,0,0,0,0,14560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023227,,,,,,,,,是,,,,TOT,1类-保履约,,,,,除三期为政府投资外，一二期为我司BOT项目,,,,,,,,,2023,Q3
474,否,东莞桥头、石桥头、黄江、樟木头、谢岗、望洪、清溪厦坭、大朗、雁田、三洲、石碣、虎门宁洲、海岛、牛山污水处理厂提标委托运营,1市场阶段,南部大区,莞惠区域公司,,B,污水,",,市政污水处理, 市政污水处理",,执行中,0,,,,,,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-20 00:00:00,2025-07-10 00:00:00,2025-08-20 00:00:00,2024-11-14 00:00:00,2025-11-14 00:00:00,2025-12-31 00:00:00,2023-06-20 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2025-12-31 00:00:00,3,3,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023246,,,,,,,,,是,,,,OM,,OM,服务,委托运营,,,,,,,,,8,,2023,Q3
475,否,旬阳污水处理厂项目,2立项策划,东部大区,西安区域公司,,C,污水,",,市政污水处理, 市政污水处理",,执行中,0,,,,,,3,3,3,,,0,0,0,,,,0,0,,,,,,0,0,0,,,0,0,,,,0,,2023-05-31 00:00:00,2024-08-10 00:00:00,2024-08-30 00:00:00,2024-10-25 00:00:00,2024-11-29 00:00:00,2024-12-30 00:00:00,2023-05-31 00:00:00,,,2024-11-08 00:00:00,,,,,投标增量,,,,0,0,,,,2024-11-08 00:00:00,2024-12-30 00:00:00,0.3,0.7,1.5,1.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,否,YXCSH2023261,0,0,0,0,0,0,,,是,,,,ROT,3类-空白区域,OM,服务,委托运营,,现以ROT模式跟进，同步根据实际情况策划OM委托运营模式,,,,,,,3,,2023,Q3
476,否,巴林左旗污水厂运营项目,2立项策划,北部大区,赤峰区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,3,3,3,,,,,,,,,29,,,,,,,,,,,,,,,,,,YXCSH2023267,2023-06-10 00:00:00,2023-10-02 00:00:00,2023-10-20 00:00:00,2023-11-10 00:00:00,2023-11-30 00:00:00,2023-12-15 00:00:00,2023-12-15 00:00:00,,,,,,,,非投标增量,,,,,,,,,,2023-12-15 00:00:00,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023267,,,,,,,,,,,,,TOT,,,,,,,,,,,,,,,2023,Q3
477,否,益阳市高新区清溪村污水处理厂委托运营项目,2立项策划,南部大区,长沙区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,2,2,0,,,0,0,0,,,,0,0,,,,,,0,0,0,,,0,0,,,,0,,2023-11-01 00:00:00,2023-09-01 00:00:00,2025-05-01 00:00:00,2025-10-15 00:00:00,2023-11-15 00:00:00,2025-11-30 00:00:00,2023-11-01 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2025-11-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,YXCSH2023269,0,0,0,0,0,0,,,是,,,,OM,,,,,,委托运营项目,,,,,,,5,,2023,Q3
478,否,长垣市污水处理项目,1市场阶段,东部大区,洛阳区域公司,,C,污水,",,市政污水处理, 市政污水处理",,执行中,0,,,,,,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-12 00:00:00,2024-01-01 00:00:00,2024-02-29 00:00:00,2024-04-30 00:00:00,2024-05-31 00:00:00,2025-06-30 00:00:00,2023-06-12 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2025-06-30 00:00:00,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023274,,,,,,,,,是,,,,平台合作,3类-空白区域,OM,服务,委托运营,,OM,,,,,,,6,,2023,Q3
479,否,东莞水务集团战略投资与合作（污水、污泥、管网、泵站的运营合作平台，智慧水务技术服务等，重点是水务集团在建的8个BOT厂的二期工程与我方一期合并运营合作）,4中标策划,南部大区,莞惠区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-20 00:00:00,2025-08-15 00:00:00,2025-09-10 00:00:00,2025-10-10 00:00:00,2025-11-20 00:00:00,2025-12-31 00:00:00,2023-06-20 00:00:00,,,2025-10-15 00:00:00,,,,,投标增量,,,,0,0,,,,2025-10-15 00:00:00,2025-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023288,,,,,,,,,是,,,,并购,,其他,服务,技术咨询,,,,,,,,,3,,2023,Q3
480,计划,新野县城乡供水一体化上庄水厂泵站及配套管网委托运营项目,60,东部大区,南阳区域公司,新野林泉水业有限公司,C,供水,"水司辅营业务(非工程类),,",,已完成（已签约）,0,0,0,0,0,0,,,,,,1.5,1.5,0,0,0,0,,,,,,,,,,,,,,,,,,,XS2024050900964,2024-05-16 00:00:00,2024-05-24 00:00:00,2024-05-31 00:00:00,,2024-06-12 00:00:00,2024-06-25 00:00:00,2024-05-16 14:21:45,2024-05-24 00:00:00,2024-05-31 00:00:00,,2024-06-18 00:00:00,2024-06-29 00:00:00,北控水务（中国）投资有限公司,,非投标增量,,100,100,0,0,否,,,,2024-06-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2024-07-02 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-31 00:00:00,2026-06-30 00:00:00,2026-12-31 00:00:00,0,0,,,,,0,0,是,YXXS2024050900964,0,0,0,0,0,0,,否,是,,,,,,OM,服务,委托运营,,,新建,,,,,,10,,2023,Q3
481,否,贵州省黔南州都匀市杨柳街工业污水处理厂TOT项目（资产抵顶）,1市场阶段,西部大区,直管运营群贵州,,C,污水,",,工业污水处理",,执行中,0.5,,,,,,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111600467,2024-04-30 00:00:00,2024-12-31 00:00:00,2025-01-15 00:00:00,2025-01-31 00:00:00,2025-02-28 00:00:00,2025-03-31 00:00:00,2024-04-17 15:58:18,,,,,,,,投标增量,,,,8,8,,,,,2025-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023111600467,,,,,,,,,否,,,,TOT,2类-存带增,,,,,,,,,,,,,,2023,Q3
482,否,贵州省黔南州都匀市长洲桥污水处理站应急项目(资产抵顶）,1市场阶段,西部大区,直管运营群贵州,,C,污水,",,市政污水处理",,执行中,0.12,,,,,,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111800508,2024-04-30 00:00:00,2024-10-31 00:00:00,2024-11-15 00:00:00,2024-10-31 00:00:00,2024-11-30 00:00:00,2024-12-31 00:00:00,2024-04-17 15:59:02,,,,,,,,非投标增量,,,,8,8,,,,,2024-12-31 00:00:00,0,0,0,2.19,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023111800508,,,,,,,,,是,,,,TOT,2类-存带增,OM,服务,委托运营,,,,,,,,,1,,2023,Q3
483,否,贵州省黔南州都匀市沿河截污管网检测成果复核服务项目,1市场阶段,西部大区,直管项目工作组,,C,排水管网,",,",,执行中,0.0048,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,,,,,,,,XS2024060601008,2024-06-30 00:00:00,2024-10-31 00:00:00,2024-11-15 00:00:00,,2024-11-30 00:00:00,2024-12-31 00:00:00,2024-06-28 14:57:42,,,,,,,,非投标增量,,,,0,0,,,,,2024-12-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024060601008,,,,,,,,,是,,,,,,其他,服务,技术咨询,,对污水管网进行检测,,,,,,,0.4,,2023,Q3
484,计划,贵州省黔南州都匀市餐厨垃圾处理工程污水处理项目（协同项目）,1市场阶段,西部大区,直管项目工作组,,C,污水,",,工业污水处理",,执行中,0.0792,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,80吨/日,XS2024061901022,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,,2024-11-30 00:00:00,2024-12-31 00:00:00,2024-06-27 14:20:24,,,,,,,,非投标增量,,,,6,6,,,,,2024-12-31 00:00:00,0.67,0.67,0.67,0.67,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024061901022,,,,,,,,,是,,,,BOT,2类-存带增,其他,产品,,"运营技术产品, 环保装备",协同威保特，我司无需出资,,,,,,,22,,2023,Q3
485,计划,凌海市铁北污水处理厂委托运营项目,2立项策划,北部大区,锦州区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024052200985,,2024-07-31 00:00:00,2024-08-31 00:00:00,,2024-11-30 00:00:00,2024-12-31 00:00:00,2024-06-17 16:05:15,,,,,,,,非投标增量,,,,0,0,,,,,2024-12-31 00:00:00,1.18,1.18,1.18,1.18,4.72,0,0,0,0,0,0,0,0,0,0,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024052200985,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,2,,2023,Q3
